"","","","",""
"","","","",""
"Kurs Transaksi USD  ","","","",""
"","","","",""
"NO","Nilai","Kurs Jual","Kurs Beli","Tanggal"
"1","1","16650.84","16485.16","5/15/2025 12:00:00 AM"
"2","1","16614.66","16449.34","5/14/2025 12:00:00 AM"
"3","1","16579.49","16414.51","5/9/2025 12:00:00 AM"
"4","1","16615.67","16450.33","5/8/2025 12:00:00 AM"
"5","1","16554.36","16389.64","5/7/2025 12:00:00 AM"
"6","1","16503.1","16338.9","5/6/2025 12:00:00 AM"
"7","1","16575.47","16410.53","5/5/2025 12:00:00 AM"
"8","1","16762.4","16595.6","5/2/2025 12:00:00 AM"
"9","1","16870.94","16703.06","4/30/2025 12:00:00 AM"
"10","1","16946.31","16777.69","4/29/2025 12:00:00 AM"
"11","1","16913.15","16744.85","4/28/2025 12:00:00 AM"
"12","1","16968.42","16799.58","4/25/2025 12:00:00 AM"
"13","1","16964.4","16795.6","4/24/2025 12:00:00 AM"
"14","1","16946.31","16777.69","4/23/2025 12:00:00 AM"
"15","1","16892.04","16723.96","4/22/2025 12:00:00 AM"
"16","1","16917.17","16748.83","4/21/2025 12:00:00 AM"
"17","1","16929.22","16760.78","4/17/2025 12:00:00 AM"
"18","1","16899.08","16730.92","4/16/2025 12:00:00 AM"
"19","1","16856.87","16689.13","4/15/2025 12:00:00 AM"
"20","1","16889.03","16720.97","4/14/2025 12:00:00 AM"
"21","1","16862.9","16695.1","4/11/2025 12:00:00 AM"
"22","1","17027.72","16858.28","4/10/2025 12:00:00 AM"
"23","1","16933.24","16764.76","4/9/2025 12:00:00 AM"
"24","1","16648.83","16483.17","4/8/2025 12:00:00 AM"
"25","1","16670.94","16505.06","3/27/2025 12:00:00 AM"
"26","1","16705.11","16538.89","3/26/2025 12:00:00 AM"
"27","1","16643.81","16478.19","3/25/2025 12:00:00 AM"
"28","1","16583.51","16418.49","3/24/2025 12:00:00 AM"
"29","1","16563.4","16398.6","3/21/2025 12:00:00 AM"
"30","1","16610.64","16445.36","3/20/2025 12:00:00 AM"
"31","1","16514.16","16349.84","3/19/2025 12:00:00 AM"
"32","1","16460.9","16297.1","3/18/2025 12:00:00 AM"
"33","1","16473.96","16310.04","3/17/2025 12:00:00 AM"
"34","1","16510.14","16345.86","3/14/2025 12:00:00 AM"
"35","1","16535.26","16370.74","3/13/2025 12:00:00 AM"
"36","1","16512.15","16347.85","3/12/2025 12:00:00 AM"
"37","1","16407.63","16244.37","3/11/2025 12:00:00 AM"
"38","1","16417.68","16254.32","3/10/2025 12:00:00 AM"
"39","1","16396.58","16233.42","3/7/2025 12:00:00 AM"
"40","1","16452.85","16289.15","3/6/2025 12:00:00 AM"
"41","1","16525.22","16360.78","3/5/2025 12:00:00 AM"
"42","1","16588.53","16423.47","3/4/2025 12:00:00 AM"
"43","1","16657.88","16492.13","3/3/2025 12:00:00 AM"
"44","1","16513.15","16348.84","2/28/2025 12:00:00 AM"
"45","1","16468.94","16305.07","2/27/2025 12:00:00 AM"
"46","1","16397.58","16234.42","2/26/2025 12:00:00 AM"
"47","1","16384.51","16221.49","2/25/2025 12:00:00 AM"
"48","1","16381.5","16218.5","2/24/2025 12:00:00 AM"
"49","1","16425.72","16262.28","2/21/2025 12:00:00 AM"
"50","1","16438.78","16275.22","2/20/2025 12:00:00 AM"
"51","1","16356.38","16193.63","2/19/2025 12:00:00 AM"
"52","1","16289.04","16126.96","2/18/2025 12:00:00 AM"
"53","1","16366.42","16203.58","2/17/2025 12:00:00 AM"
"54","1","16446.83","16283.17","2/14/2025 12:00:00 AM"
"55","1","16445.82","16282.18","2/13/2025 12:00:00 AM"
"56","1","16461.9","16298.1","2/12/2025 12:00:00 AM"
"57","1","16431.75","16268.25","2/11/2025 12:00:00 AM"
"58","1","16406.63","16243.38","2/10/2025 12:00:00 AM"
"59","1","16411.65","16248.35","2/7/2025 12:00:00 AM"
"60","1","16389.54","16226.46","2/6/2025 12:00:00 AM"
"61","1","16446.83","16283.17","2/5/2025 12:00:00 AM"
"62","1","16535.26","16370.74","2/4/2025 12:00:00 AM"
"63","1","16393.56","16230.44","2/3/2025 12:00:00 AM"
"64","1","16340.3","16177.7","1/31/2025 12:00:00 AM"
"65","1","16281","16119","1/30/2025 12:00:00 AM"
"66","1","16357.38","16194.62","1/24/2025 12:00:00 AM"
"67","1","16408.63","16245.36","1/23/2025 12:00:00 AM"
"68","1","16412.65","16249.34","1/22/2025 12:00:00 AM"
"69","1","16453.86","16290.14","1/21/2025 12:00:00 AM"
"70","1","16454.87","16291.14","1/20/2025 12:00:00 AM"
"71","1","16459.89","16296.11","1/17/2025 12:00:00 AM"
"72","1","16392.56","16229.44","1/16/2025 12:00:00 AM"
"73","1","16346.33","16183.67","1/15/2025 12:00:00 AM"
"74","1","16362.41","16199.59","1/14/2025 12:00:00 AM"
"75","1","16274.97","16113.03","1/13/2025 12:00:00 AM"
"76","1","16319.19","16156.81","1/10/2025 12:00:00 AM"
"77","1","16282","16120","1/9/2025 12:00:00 AM"
"78","1","16249.84","16088.16","1/8/2025 12:00:00 AM"
"79","1","16273.97","16112.03","1/7/2025 12:00:00 AM"
"80","1","16298.08","16135.92","1/6/2025 12:00:00 AM"
"81","1","16317.18","16154.82","1/3/2025 12:00:00 AM"
"82","1","16237.78","16076.22","1/2/2025 12:00:00 AM"
"83","1","16242.81","16081.19","12/31/2024 12:00:00 AM"
"84","1","16332.25","16169.75","12/30/2024 12:00:00 AM"
"85","1","16289.04","16126.96","12/27/2024 12:00:00 AM"
"86","1","16239.8","16078.2","12/24/2024 12:00:00 AM"
"87","1","16351.35","16188.65","12/23/2024 12:00:00 AM"
"88","1","16358.39","16195.61","12/20/2024 12:00:00 AM"
"89","1","16180.5","16019.5","12/19/2024 12:00:00 AM"
"90","1","16130.25","15969.75","12/18/2024 12:00:00 AM"
"91","1","16099.09","15938.91","12/17/2024 12:00:00 AM"
"92","1","16066.93","15907.07","12/16/2024 12:00:00 AM"
"93","1","16018.69","15859.31","12/13/2024 12:00:00 AM"
"94","1","15984.52","15825.48","12/12/2024 12:00:00 AM"
"95","1","15953.37","15794.63","12/11/2024 12:00:00 AM"
"96","1","15940.31","15781.69","12/10/2024 12:00:00 AM"
"97","1","15927.24","15768.76","12/9/2024 12:00:00 AM"
"98","1","15971.46","15812.54","12/6/2024 12:00:00 AM"
"99","1","16036.78","15877.22","12/5/2024 12:00:00 AM"
"100","1","16029.75","15870.25","12/4/2024 12:00:00 AM"
"101","1","15984.52","15825.48","12/3/2024 12:00:00 AM"
"102","1","15935.28","15776.72","12/2/2024 12:00:00 AM"
"103","1","15943.32","15784.68","11/29/2024 12:00:00 AM"
"104","1","16009.65","15850.35","11/28/2024 12:00:00 AM"
"105","1","15943.32","15784.68","11/26/2024 12:00:00 AM"
"106","1","15990.56","15831.44","11/25/2024 12:00:00 AM"
"107","1","16021.71","15862.29","11/22/2024 12:00:00 AM"
"108","1","15937.29","15778.71","11/21/2024 12:00:00 AM"
"109","1","15895.08","15736.92","11/20/2024 12:00:00 AM"
"110","1","15927.24","15768.76","11/19/2024 12:00:00 AM"
"111","1","15967.44","15808.56","11/18/2024 12:00:00 AM"
"112","1","15952.36","15793.64","11/15/2024 12:00:00 AM"
"113","1","15860.91","15703.09","11/14/2024 12:00:00 AM"
"114","1","15849.85","15692.15","11/13/2024 12:00:00 AM"
"115","1","15755.39","15598.61","11/12/2024 12:00:00 AM"
"116","1","15749.35","15592.65","11/11/2024 12:00:00 AM"
"117","1","15845.83","15688.17","11/8/2024 12:00:00 AM"
"118","1","15919.2","15760.8","11/7/2024 12:00:00 AM"
"119","1","15844.83","15687.17","11/6/2024 12:00:00 AM"
"120","1","15829.75","15672.25","11/5/2024 12:00:00 AM"
"121","1","15801.61","15644.39","11/4/2024 12:00:00 AM"
"122","1","15783.52","15626.48","11/1/2024 12:00:00 AM"
"123","1","15810.66","15653.34","10/31/2024 12:00:00 AM"
"124","1","15838.8","15681.2","10/30/2024 12:00:00 AM"
"125","1","15807.65","15650.35","10/29/2024 12:00:00 AM"
"126","1","15707.15","15550.85","10/28/2024 12:00:00 AM"
"127","1","15670.97","15515.03","10/25/2024 12:00:00 AM"
"128","1","15698.1","15541.9","10/24/2024 12:00:00 AM"
"129","1","15637.8","15482.2","10/23/2024 12:00:00 AM"
"130","1","15542.33","15387.67","10/22/2024 12:00:00 AM"
"131","1","15543.33","15388.67","10/21/2024 12:00:00 AM"
"132","1","15593.58","15438.42","10/18/2024 12:00:00 AM"
"133","1","15613.68","15458.32","10/17/2024 12:00:00 AM"
"134","1","15632.77","15477.23","10/16/2024 12:00:00 AM"
"135","1","15658.91","15503.09","10/15/2024 12:00:00 AM"
"136","1","15687.05","15530.95","10/14/2024 12:00:00 AM"
"137","1","15736.29","15579.71","10/11/2024 12:00:00 AM"
"138","1","15685.03","15528.97","10/10/2024 12:00:00 AM"
"139","1","15749.35","15592.65","10/9/2024 12:00:00 AM"
"140","1","15758.4","15601.6","10/8/2024 12:00:00 AM"
"141","1","15572.48","15417.52","10/7/2024 12:00:00 AM"
"142","1","15470.97","15317.03","10/4/2024 12:00:00 AM"
"143","1","15323.24","15170.76","10/3/2024 12:00:00 AM"
"144","1","15280.02","15127.98","10/2/2024 12:00:00 AM"
"145","1","15219.72","15068.28","10/1/2024 12:00:00 AM"
"146","1","15213.69","15062.31","9/30/2024 12:00:00 AM"
"147","1","15246.85","15095.15","9/27/2024 12:00:00 AM"
"148","1","15167.46","15016.54","9/26/2024 12:00:00 AM"
"149","1","15261.93","15110.07","9/25/2024 12:00:00 AM"
"150","1","15266.95","15115.05","9/24/2024 12:00:00 AM"
"151","1","15175.5","15024.5","9/23/2024 12:00:00 AM"
"152","1","15363.43","15210.57","9/20/2024 12:00:00 AM"
"153","1","15426.75","15273.25","9/19/2024 12:00:00 AM"
"154","1","15414.69","15261.31","9/18/2024 12:00:00 AM"
"155","1","15482.02","15327.98","9/17/2024 12:00:00 AM"
"156","1","15498.1","15343.9","9/13/2024 12:00:00 AM"
"157","1","15492.08","15337.92","9/12/2024 12:00:00 AM"
"158","1","15524.24","15369.76","9/11/2024 12:00:00 AM"
"159","1","15523.23","15368.77","9/10/2024 12:00:00 AM"
"160","1","15448.86","15295.14","9/9/2024 12:00:00 AM"
"161","1","15487.05","15332.95","9/6/2024 12:00:00 AM"
"162","1","15567.45","15412.55","9/5/2024 12:00:00 AM"
"163","1","15634.78","15479.22","9/4/2024 12:00:00 AM"
"164","1","15613.68","15458.32","9/3/2024 12:00:00 AM"
"165","1","15550.36","15395.64","9/2/2024 12:00:00 AM"
"166","1","15486.05","15331.95","8/30/2024 12:00:00 AM"
"167","1","15553.38","15398.62","8/29/2024 12:00:00 AM"
"168","1","15586.55","15431.45","8/28/2024 12:00:00 AM"
"169","1","15456.9","15303.1","8/27/2024 12:00:00 AM"
"170","1","15631.77","15476.23","8/26/2024 12:00:00 AM"
"171","1","15656.9","15501.1","8/23/2024 12:00:00 AM"
"172","1","15533.28","15378.72","8/22/2024 12:00:00 AM"
"173","1","15557.4","15402.6","8/21/2024 12:00:00 AM"
"174","1","15668.95","15513.05","8/20/2024 12:00:00 AM"
"175","1","15794.58","15637.42","8/19/2024 12:00:00 AM"
"176","1","15765.43","15608.57","8/16/2024 12:00:00 AM"
"177","1","15769.45","15612.55","8/15/2024 12:00:00 AM"
"178","1","15964.42","15805.58","8/14/2024 12:00:00 AM"
"179","1","16042.82","15883.18","8/13/2024 12:00:00 AM"
"180","1","15993.57","15834.43","8/12/2024 12:00:00 AM"
"181","1","16031.76","15872.24","8/9/2024 12:00:00 AM"
"182","1","16180.5","16019.5","8/8/2024 12:00:00 AM"
"183","1","16263.92","16102.08","8/7/2024 12:00:00 AM"
"184","1","16234.77","16073.23","8/6/2024 12:00:00 AM"
"185","1","16315.17","16152.83","8/5/2024 12:00:00 AM"
"186","1","16324.22","16161.78","8/2/2024 12:00:00 AM"
"187","1","16375.47","16212.53","8/1/2024 12:00:00 AM"
"188","1","16401.6","16238.4","7/31/2024 12:00:00 AM"
"189","1","16367.43","16204.57","7/30/2024 12:00:00 AM"
"190","1","16375.47","16212.53","7/29/2024 12:00:00 AM"
"191","1","16349.34","16186.66","7/26/2024 12:00:00 AM"
"192","1","16305.12","16142.88","7/25/2024 12:00:00 AM"
"193","1","16285.02","16122.98","7/24/2024 12:00:00 AM"
"194","1","16309.14","16146.86","7/23/2024 12:00:00 AM"
"195","1","16280","16118","7/22/2024 12:00:00 AM"
"196","1","16240.8","16079.2","7/19/2024 12:00:00 AM"
"197","1","16209.65","16048.35","7/18/2024 12:00:00 AM"
"198","1","16284.01","16121.99","7/17/2024 12:00:00 AM"
"199","1","16254.87","16093.13","7/16/2024 12:00:00 AM"
"200","1","16234.77","16073.23","7/15/2024 12:00:00 AM"
"201","1","16281","16119","7/12/2024 12:00:00 AM"
"202","1","16337.28","16174.72","7/11/2024 12:00:00 AM"
"203","1","16362.41","16199.59","7/10/2024 12:00:00 AM"
"204","1","16346.33","16183.67","7/9/2024 12:00:00 AM"
"205","1","16393.56","16230.44","7/8/2024 12:00:00 AM"
"206","1","16422.71","16259.3","7/5/2024 12:00:00 AM"
"207","1","16468.94","16305.07","7/4/2024 12:00:00 AM"
"208","1","16465.92","16302.08","7/3/2024 12:00:00 AM"
"209","1","16436.78","16273.23","7/2/2024 12:00:00 AM"
"210","1","16475.97","16312.03","7/1/2024 12:00:00 AM"
"211","1","16503.1","16338.9","6/28/2024 12:00:00 AM"
"212","1","16517.17","16352.83","6/27/2024 12:00:00 AM"
"213","1","16460.9","16297.1","6/26/2024 12:00:00 AM"
"214","1","16513.15","16348.84","6/25/2024 12:00:00 AM"
"215","1","16540.29","16375.71","6/24/2024 12:00:00 AM"
"216","1","16502.1","16337.9","6/21/2024 12:00:00 AM"
"217","1","16449.84","16286.16","6/20/2024 12:00:00 AM"
"218","1","16455.87","16292.13","6/19/2024 12:00:00 AM"
"219","1","16367.43","16204.57","6/14/2024 12:00:00 AM"
"220","1","16378.49","16215.51","6/13/2024 12:00:00 AM"
"221","1","16376.48","16213.52","6/12/2024 12:00:00 AM"
"222","1","16371.45","16208.55","6/11/2024 12:00:00 AM"
"223","1","16299.09","16136.91","6/10/2024 12:00:00 AM"
"224","1","16360.4","16197.6","6/7/2024 12:00:00 AM"
"225","1","16363.41","16200.59","6/6/2024 12:00:00 AM"
"226","1","16301.1","16138.9","6/5/2024 12:00:00 AM"
"227","1","16306.13","16143.88","6/4/2024 12:00:00 AM"
"228","1","16332.25","16169.75","6/3/2024 12:00:00 AM"
"229","1","16334.26","16171.74","5/31/2024 12:00:00 AM"
"230","1","16240.8","16079.2","5/30/2024 12:00:00 AM"
"231","1","16175.48","16014.52","5/29/2024 12:00:00 AM"
"232","1","16144.32","15983.68","5/28/2024 12:00:00 AM"
"233","1","16074.98","15915.02","5/27/2024 12:00:00 AM"
"234","1","16104.12","15943.88","5/22/2024 12:00:00 AM"
"235","1","16059.9","15900.1","5/21/2024 12:00:00 AM"
"236","1","16057.89","15898.11","5/20/2024 12:00:00 AM"
"237","1","16023.72","15864.28","5/17/2024 12:00:00 AM"
"238","1","16150.35","15989.65","5/16/2024 12:00:00 AM"
"239","1","16211.66","16050.34","5/15/2024 12:00:00 AM"
"240","1","16165.42","16004.58","5/14/2024 12:00:00 AM"
"241","1","16161.41","16000.59","5/13/2024 12:00:00 AM"
"242","1","16134.27","15973.73","5/8/2024 12:00:00 AM"
"243","1","16105.13","15944.88","5/7/2024 12:00:00 AM"
"244","1","16174.47","16013.53","5/6/2024 12:00:00 AM"
"245","1","16283.01","16120.99","5/3/2024 12:00:00 AM"
"246","1","16357.38","16194.62","5/2/2024 12:00:00 AM"
"247","1","16330.25","16167.75","4/30/2024 12:00:00 AM"
"248","1","16303.11","16140.89","4/29/2024 12:00:00 AM"
"249","1","16289.04","16126.96","4/26/2024 12:00:00 AM"
"250","1","16241.81","16080.19","4/25/2024 12:00:00 AM"
"251","1","16325.22","16162.78","4/24/2024 12:00:00 AM"
"252","1","16305.12","16142.88","4/23/2024 12:00:00 AM"
"253","1","16361.4","16198.6","4/22/2024 12:00:00 AM"
"254","1","16257.89","16096.11","4/19/2024 12:00:00 AM"
"255","1","16321.2","16158.8","4/18/2024 12:00:00 AM"
"256","1","16256.88","16095.12","4/17/2024 12:00:00 AM"
"257","1","15952.36","15793.64","4/16/2024 12:00:00 AM"
"258","1","15986.53","15827.47","4/5/2024 12:00:00 AM"
"259","1","16002.61","15843.39","4/4/2024 12:00:00 AM"
"260","1","16013.67","15854.33","4/3/2024 12:00:00 AM"
"261","1","15988.55","15829.45","4/2/2024 12:00:00 AM"
"262","1","15952.36","15793.64","4/1/2024 12:00:00 AM"
"263","1","15932.26","15773.74","3/28/2024 12:00:00 AM"
"264","1","15875.99","15718.01","3/27/2024 12:00:00 AM"
"265","1","15873.98","15716.02","3/26/2024 12:00:00 AM"
"266","1","15851.86","15694.14","3/25/2024 12:00:00 AM"
"267","1","15740.31","15583.69","3/22/2024 12:00:00 AM"
"268","1","15805.64","15648.36","3/21/2024 12:00:00 AM"
"269","1","15790.56","15633.44","3/20/2024 12:00:00 AM"
"270","1","15750.36","15593.64","3/19/2024 12:00:00 AM"
"271","1","15702.12","15545.88","3/18/2024 12:00:00 AM"
"272","1","15659.91","15504.09","3/15/2024 12:00:00 AM"
"273","1","15653.88","15498.12","3/14/2024 12:00:00 AM"
"274","1","15681.01","15524.99","3/13/2024 12:00:00 AM"
"275","1","15736.29","15579.71","3/8/2024 12:00:00 AM"
"276","1","15801.61","15644.39","3/7/2024 12:00:00 AM"
"277","1","15834.78","15677.22","3/6/2024 12:00:00 AM"
"278","1","15801.61","15644.39","3/5/2024 12:00:00 AM"
"279","1","15774.48","15617.52","3/4/2024 12:00:00 AM"
"280","1","15793.58","15636.42","3/1/2024 12:00:00 AM"
"281","1","15751.36","15594.64","2/29/2024 12:00:00 AM"
"282","1","15733.27","15576.73","2/28/2024 12:00:00 AM"
"283","1","15713.17","15556.83","2/27/2024 12:00:00 AM"
"284","1","15666.94","15511.06","2/26/2024 12:00:00 AM"
"285","1","15708.15","15551.85","2/23/2024 12:00:00 AM"
"286","1","15736.29","15579.71","2/22/2024 12:00:00 AM"
"287","1","15737.3","15580.7","2/21/2024 12:00:00 AM"
"288","1","15708.15","15551.85","2/20/2024 12:00:00 AM"
"289","1","15732.27","15575.73","2/19/2024 12:00:00 AM"
"290","1","15684.03","15527.97","2/16/2024 12:00:00 AM"
"291","1","15662.92","15507.08","2/15/2024 12:00:00 AM"
"292","1","15690.06","15533.94","2/13/2024 12:00:00 AM"
"293","1","15763.42","15606.58","2/12/2024 12:00:00 AM"
"294","1","15812.67","15655.33","2/7/2024 12:00:00 AM"
"295","1","15783.52","15626.48","2/6/2024 12:00:00 AM"
"296","1","15766.44","15609.56","2/5/2024 12:00:00 AM"
"297","1","15853.88","15696.13","2/2/2024 12:00:00 AM"
"298","1","15882.01","15723.99","2/1/2024 12:00:00 AM"
"299","1","15874.98","15717.02","1/31/2024 12:00:00 AM"
"300","1","15904.13","15745.88","1/30/2024 12:00:00 AM"
"301","1","15908.15","15749.85","1/29/2024 12:00:00 AM"
"302","1","15845.83","15688.17","1/26/2024 12:00:00 AM"
"303","1","15797.59","15640.41","1/25/2024 12:00:00 AM"
"304","1","15734.28","15577.72","1/24/2024 12:00:00 AM"
"305","1","15705.14","15548.86","1/23/2024 12:00:00 AM"
"306","1","15706.14","15549.86","1/22/2024 12:00:00 AM"
"307","1","15708.15","15551.85","1/19/2024 12:00:00 AM"
"308","1","15717.19","15560.81","1/18/2024 12:00:00 AM"
"309","1","15669.96","15514.04","1/17/2024 12:00:00 AM"
"310","1","15632.77","15477.23","1/16/2024 12:00:00 AM"
"311","1","15636.8","15481.2","1/15/2024 12:00:00 AM"
"312","1","15635.79","15480.21","1/12/2024 12:00:00 AM"
"313","1","15645.84","15490.16","1/11/2024 12:00:00 AM"
"314","1","15595.59","15440.41","1/10/2024 12:00:00 AM"
"315","1","15599.61","15444.39","1/9/2024 12:00:00 AM"
"316","1","15595.59","15440.41","1/8/2024 12:00:00 AM"
"317","1","15602.63","15447.38","1/5/2024 12:00:00 AM"
"318","1","15572.48","15417.52","1/4/2024 12:00:00 AM"
"319","1","15550.36","15395.64","1/3/2024 12:00:00 AM"
"320","1","15516.19","15361.81","1/2/2024 12:00:00 AM"
"321","1","15493.08","15338.92","12/29/2023 12:00:00 AM"
"322","1","15491.07","15336.93","12/28/2023 12:00:00 AM"
"323","1","15566.44","15411.56","12/27/2023 12:00:00 AM"
"324","1","15610.67","15455.33","12/22/2023 12:00:00 AM"
"325","1","15589.56","15434.44","12/21/2023 12:00:00 AM"
"326","1","15583.53","15428.47","12/20/2023 12:00:00 AM"
"327","1","15593.58","15438.42","12/19/2023 12:00:00 AM"
"328","1","15580.51","15425.49","12/18/2023 12:00:00 AM"
"329","1","15570.47","15415.53","12/15/2023 12:00:00 AM"
"330","1","15707.15","15550.85","12/14/2023 12:00:00 AM"
"331","1","15709.16","15552.84","12/13/2023 12:00:00 AM"
"332","1","15692.07","15535.93","12/12/2023 12:00:00 AM"
"333","1","15577.5","15422.5","12/11/2023 12:00:00 AM"
"334","1","15613.68","15458.32","12/8/2023 12:00:00 AM"
"335","1","15581.52","15426.48","12/7/2023 12:00:00 AM"
"336","1","15581.52","15426.48","12/6/2023 12:00:00 AM"
"337","1","15523.23","15368.77","12/5/2023 12:00:00 AM"
"338","1","15601.62","15446.38","12/4/2023 12:00:00 AM"
"339","1","15561.42","15406.58","12/1/2023 12:00:00 AM"
"340","1","15460.92","15307.08","11/30/2023 12:00:00 AM"
"341","1","15527.25","15372.75","11/29/2023 12:00:00 AM"
"342","1","15604.64","15449.36","11/28/2023 12:00:00 AM"
"343","1","15664.93","15509.07","11/27/2023 12:00:00 AM"
"344","1","15670.97","15515.03","11/24/2023 12:00:00 AM"
"345","1","15661.92","15506.08","11/23/2023 12:00:00 AM"
"346","1","15513.18","15358.82","11/22/2023 12:00:00 AM"
"347","1","15496.09","15341.91","11/21/2023 12:00:00 AM"
"348","1","15581.52","15426.48","11/20/2023 12:00:00 AM"
"349","1","15672.98","15517.02","11/17/2023 12:00:00 AM"
"350","1","15580.51","15425.49","11/16/2023 12:00:00 AM"
"351","1","15777.5","15620.5","11/15/2023 12:00:00 AM"
"352","1","15791.57","15634.43","11/14/2023 12:00:00 AM"
"353","1","15771.47","15614.53","11/13/2023 12:00:00 AM"
"354","1","15727.25","15570.75","11/10/2023 12:00:00 AM"
"355","1","15707.15","15550.85","11/9/2023 12:00:00 AM"
"356","1","15670.97","15515.03","11/8/2023 12:00:00 AM"
"357","1","15627.75","15472.25","11/7/2023 12:00:00 AM"
"358","1","15849.85","15692.15","11/6/2023 12:00:00 AM"
"359","1","15940.31","15781.69","11/3/2023 12:00:00 AM"
"360","1","16025.73","15866.27","11/2/2023 12:00:00 AM"
"361","1","15976.49","15817.51","11/1/2023 12:00:00 AM"
"362","1","15995.58","15836.42","10/31/2023 12:00:00 AM"
"363","1","16020.7","15861.3","10/30/2023 12:00:00 AM"
"364","1","16012.67","15853.33","10/27/2023 12:00:00 AM"
"365","1","15950.35","15791.65","10/26/2023 12:00:00 AM"
"366","1","15948.34","15789.66","10/25/2023 12:00:00 AM"
"367","1","16022.72","15863.28","10/24/2023 12:00:00 AM"
"368","1","15935.28","15776.72","10/23/2023 12:00:00 AM"
"369","1","15917.19","15758.81","10/20/2023 12:00:00 AM"
"370","1","15809.66","15652.34","10/19/2023 12:00:00 AM"
"371","1","15796.59","15639.41","10/18/2023 12:00:00 AM"
"372","1","15794.58","15637.42","10/17/2023 12:00:00 AM"
"373","1","15787.55","15630.45","10/16/2023 12:00:00 AM"
"374","1","15780.51","15623.49","10/13/2023 12:00:00 AM"
"375","1","15788.55","15631.45","10/12/2023 12:00:00 AM"
"376","1","15786.54","15629.46","10/11/2023 12:00:00 AM"
"377","1","15753.38","15596.63","10/10/2023 12:00:00 AM"
"378","1","15706.14","15549.86","10/9/2023 12:00:00 AM"
"379","1","15679","15523","10/6/2023 12:00:00 AM"
"380","1","15714.18","15557.82","10/5/2023 12:00:00 AM"
"381","1","15678","15522","10/4/2023 12:00:00 AM"
"382","1","15596.59","15441.41","10/3/2023 12:00:00 AM"
"383","1","15564.43","15409.57","10/2/2023 12:00:00 AM"
"384","1","15603.63","15448.37","9/29/2023 12:00:00 AM"
"385","1","15541.32","15386.68","9/27/2023 12:00:00 AM"
"386","1","15476","15322","9/26/2023 12:00:00 AM"
"387","1","15459.92","15306.08","9/25/2023 12:00:00 AM"
"388","1","15473.99","15320.01","9/22/2023 12:00:00 AM"
"389","1","15472.98","15319.02","9/21/2023 12:00:00 AM"
"390","1","15457.91","15304.09","9/20/2023 12:00:00 AM"
"391","1","15449.86","15296.14","9/19/2023 12:00:00 AM"
"392","1","15443.83","15290.17","9/18/2023 12:00:00 AM"
"393","1","15433.78","15280.22","9/15/2023 12:00:00 AM"
"394","1","15443.83","15290.17","9/14/2023 12:00:00 AM"
"395","1","15420.72","15267.28","9/13/2023 12:00:00 AM"
"396","1","15428.76","15275.24","9/12/2023 12:00:00 AM"
"397","1","15417.7","15264.3","9/11/2023 12:00:00 AM"
"398","1","15410.67","15257.33","9/8/2023 12:00:00 AM"
"399","1","15383.53","15230.47","9/7/2023 12:00:00 AM"
"400","1","15336.3","15183.7","9/6/2023 12:00:00 AM"
"401","1","15323.24","15170.76","9/5/2023 12:00:00 AM"
"402","1","15328.26","15175.74","9/4/2023 12:00:00 AM"
"403","1","15313.18","15160.82","9/1/2023 12:00:00 AM"
"404","1","15315.19","15162.81","8/31/2023 12:00:00 AM"
"405","1","15339.32","15186.68","8/30/2023 12:00:00 AM"
"406","1","15370.47","15217.53","8/29/2023 12:00:00 AM"
"407","1","15373.49","15220.51","8/28/2023 12:00:00 AM"
"408","1","15329.26","15176.74","8/25/2023 12:00:00 AM"
"409","1","15395.59","15242.41","8/24/2023 12:00:00 AM"
"410","1","15402.63","15249.37","8/23/2023 12:00:00 AM"
"411","1","15405.65","15252.35","8/22/2023 12:00:00 AM"
"412","1","15384.54","15231.46","8/21/2023 12:00:00 AM"
"413","1","15384.54","15231.46","8/18/2023 12:00:00 AM"
"414","1","15422.73","15269.27","8/16/2023 12:00:00 AM"
"415","1","15399.61","15246.39","8/15/2023 12:00:00 AM"
"416","1","15301.13","15148.88","8/14/2023 12:00:00 AM"
"417","1","15280.02","15127.98","8/11/2023 12:00:00 AM"
"418","1","15282.03","15129.97","8/10/2023 12:00:00 AM"
"419","1","15305.15","15152.85","8/9/2023 12:00:00 AM"
"420","1","15253.89","15102.11","8/8/2023 12:00:00 AM"
"421","1","15243.84","15092.16","8/7/2023 12:00:00 AM"
"422","1","15273.99","15122.01","8/4/2023 12:00:00 AM"
"423","1","15246.85","15095.15","8/3/2023 12:00:00 AM"
"424","1","15192.58","15041.42","8/2/2023 12:00:00 AM"
"425","1","15167.46","15016.54","8/1/2023 12:00:00 AM"
"426","1","15158.42","15007.58","7/31/2023 12:00:00 AM"
"427","1","15078.01","14927.99","7/28/2023 12:00:00 AM"
"428","1","15107.16","14956.84","7/27/2023 12:00:00 AM"
"429","1","15082.03","14931.97","7/26/2023 12:00:00 AM"
"430","1","15103.14","14952.86","7/25/2023 12:00:00 AM"
"431","1","15101.13","14950.87","7/24/2023 12:00:00 AM"
"432","1","15065.95","14916.05","7/21/2023 12:00:00 AM"
"433","1","15068.97","14919.03","7/20/2023 12:00:00 AM"
"434","1","15082.03","14931.97","7/18/2023 12:00:00 AM"
"435","1","15019.73","14870.27","7/17/2023 12:00:00 AM"
"436","1","15052.89","14903.11","7/14/2023 12:00:00 AM"
